,carat,price,cut__Fair,cut__Good,cut__Ideal,cut__Premium,cut__Very Good,color__D,color__E,color__F,color__G,color__H,color__I,color__J,clarity__I1,clarity__IF,clarity__SI1,clarity__SI2,clarity__VS1,clarity__VS2,clarity__VVS1,clarity__VVS2
40140,0.51,1116,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40141,0.41,1116,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40142,0.4,1116,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40143,0.49,1116,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40144,0.51,1116,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40145,0.51,1116,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40146,0.38,1116,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40147,0.35,1116,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40148,0.35,1116,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40149,0.35,1116,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40150,0.35,1116,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40151,0.35,1116,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40152,0.35,1116,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40153,0.46,1116,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40154,0.35,1116,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40155,0.35,1116,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40156,0.35,1116,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40157,0.35,1116,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40158,0.35,1116,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40159,0.35,1116,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40160,0.62,1116,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40161,0.32,1116,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40162,0.32,1116,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40163,0.47,1116,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40164,0.31,1116,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40165,0.39,1117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40166,0.58,1117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40167,0.38,1117,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40168,0.38,1117,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40169,0.38,1117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40170,0.38,1117,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40171,0.38,1117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40172,0.38,1117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40173,0.38,1117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40174,0.55,1117,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40175,0.38,1117,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40176,0.43,1118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40177,0.5,1118,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40178,0.38,1119,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40179,0.36,1119,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40180,0.44,1119,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40181,0.51,1119,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40182,0.51,1119,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40183,0.56,1119,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40184,0.5,1119,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40185,0.52,1120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40186,0.52,1120,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40187,0.52,1120,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40188,0.43,1120,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40189,0.38,1120,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40190,0.3,1120,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40191,0.4,1120,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40192,0.5,1121,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40193,0.5,1121,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40194,0.41,1121,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40195,0.57,1121,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40196,0.51,1121,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40197,0.52,1121,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40198,0.52,1121,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40199,0.52,1121,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40200,0.39,1121,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40201,0.41,1122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40202,0.5,1122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40203,0.51,1122,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40204,0.53,1122,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40205,0.53,1122,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40206,0.53,1122,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40207,0.51,1122,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40208,0.31,1122,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40209,0.31,1122,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40210,0.31,1122,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40211,0.5,1122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40212,0.41,1122,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40213,0.31,1122,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40214,0.34,1122,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40215,0.39,1123,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40216,0.5,1123,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40217,0.4,1123,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40218,0.4,1123,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40219,0.4,1123,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40220,0.4,1123,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40221,0.4,1123,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40222,0.4,1123,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40223,0.4,1123,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40224,0.4,1123,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40225,0.4,1123,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40226,0.4,1123,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40227,0.4,1123,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40228,0.4,1123,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40229,0.4,1123,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40230,0.4,1123,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40231,0.41,1123,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40232,0.41,1123,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40233,0.39,1123,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40234,0.53,1124,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40235,0.44,1124,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40236,0.39,1124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40237,0.39,1124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40238,0.39,1124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40239,0.39,1124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40240,0.39,1124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40241,0.37,1124,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40242,0.37,1124,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40243,0.37,1124,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40244,0.37,1124,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40245,0.37,1124,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40246,0.37,1124,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40247,0.5,1125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40248,0.5,1125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40249,0.5,1125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40250,0.51,1125,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40251,0.6,1125,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40252,0.52,1125,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40253,0.64,1125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40254,0.38,1125,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40255,0.3,1125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40256,0.4,1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40257,0.4,1125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40258,0.4,1125,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40259,0.4,1125,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40260,0.33,492,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40261,0.33,492,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40262,0.33,492,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40263,0.33,492,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40264,0.33,492,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40265,0.33,492,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40266,0.33,492,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40267,0.33,492,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40268,0.33,492,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40269,0.33,492,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40270,0.37,493,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40271,0.23,493,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40272,0.23,493,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40273,0.31,493,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40274,0.31,493,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40275,0.31,493,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40276,0.31,493,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40277,0.31,493,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40278,0.35,494,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40279,0.32,494,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40280,0.32,494,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40281,0.3,495,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40282,0.3,495,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40283,0.34,495,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40284,0.34,495,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40285,0.3,495,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40286,0.3,495,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40287,0.29,496,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40288,0.27,496,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40289,0.3,496,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40290,0.4,1125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40291,0.4,1125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40292,0.4,1125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40293,0.4,1125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40294,0.4,1125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40295,0.4,1125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40296,0.4,1125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40297,0.4,1125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40298,0.4,1125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40299,0.4,1125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40300,0.4,1125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40301,0.4,1125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40302,0.4,1125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40303,0.4,1125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40304,0.4,1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40305,0.4,1125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40306,0.4,1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40307,0.4,1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40308,0.4,1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40309,0.4,1125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40310,0.4,1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40311,0.4,1125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40312,0.4,1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40313,0.4,1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40314,0.4,1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40315,0.4,1125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40316,0.4,1125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40317,0.4,1125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40318,0.5,1125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40319,0.4,1125,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40320,0.61,1125,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40321,0.5,1125,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40322,0.36,1126,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40323,0.42,1126,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40324,0.39,1126,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40325,0.5,1127,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40326,0.53,1127,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40327,0.45,1127,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40328,0.53,1127,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40329,0.39,1127,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40330,0.56,1127,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40331,0.5,1128,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40332,0.4,1128,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40333,0.4,1128,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40334,0.4,1128,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40335,0.51,1128,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40336,0.51,1128,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40337,0.54,1129,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40338,0.45,1129,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40339,0.39,1129,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40340,0.33,1129,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40341,0.33,1129,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40342,0.33,1129,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40343,0.39,1129,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40344,0.51,1129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40345,0.51,1129,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40346,0.43,1129,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40347,0.43,1129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40348,0.43,1129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40349,0.43,1129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40350,0.43,1129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40351,0.43,1129,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40352,0.43,1129,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40353,0.43,1129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40354,0.43,1129,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40355,0.43,1129,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40356,0.43,1129,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40357,0.43,1129,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40358,0.43,1129,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40359,0.43,1129,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40360,0.43,1129,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40361,0.43,1129,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40362,0.43,1129,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40363,0.3,1130,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40364,0.51,1130,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40365,0.34,1130,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40366,0.33,1130,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40367,0.33,1130,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40368,0.5,1130,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
40369,0.46,1130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40370,0.48,1130,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40371,0.41,1130,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40372,0.42,1131,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40373,0.43,1131,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40374,0.39,1131,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40375,0.54,1131,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40376,0.36,1131,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40377,0.56,1131,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40378,0.51,1131,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40379,0.36,1131,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40380,0.3,1131,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40381,0.38,1131,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40382,0.53,1132,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40383,0.53,1132,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40384,0.53,1132,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40385,0.42,1132,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40386,0.42,1132,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40387,0.42,1132,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40388,0.42,1132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40389,0.53,1132,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40390,0.53,1132,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40391,0.53,1132,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40392,0.58,1132,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40393,0.4,1133,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40394,0.47,1133,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40395,0.5,1133,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40396,0.5,1133,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40397,0.34,1133,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40398,0.38,1133,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40399,0.34,1133,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40400,0.34,1133,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40401,0.34,1133,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40402,0.55,1133,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40403,0.54,1133,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40404,0.54,1133,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40405,0.54,1133,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40406,0.31,1133,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40407,0.31,1133,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40408,0.41,1133,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40409,0.57,1133,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40410,0.55,1134,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40411,0.55,1134,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40412,0.55,1134,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40413,0.55,1134,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40414,0.55,1134,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40415,0.63,1134,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40416,0.58,1134,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
